Date,Latitude,Longitude,PM2.5,Ozone,AQI,Name
2023-07-06,36.6942610009043,-121.623271,6.4,0.028,36,Salinas 3
2023-07-07,36.6942610009043,-121.623271,5.2,0.026,29,Salinas 3
2023-07-08,36.6942610009043,-121.623271,6.4,0.032,36,Salinas 3
2023-07-09,36.6942610009043,-121.623271,3.7,0.027,21,Salinas 3
2023-07-10,36.6942610009043,-121.623271,4.7,0.019,26,Salinas 3
2023-07-11,36.6942610009043,-121.623271,4.5,0.021,25,Salinas 3
2023-07-12,36.6942610009043,-121.623271,6.4,0.025,36,Salinas 3
2023-07-13,36.6942610009043,-121.623271,6.6,0.025,37,Salinas 3
2023-07-14,36.6942610009043,-121.623271,6.6,0.023,37,Salinas 3
2023-07-15,36.6942610009043,-121.623271,6.8,0.024,38,Salinas 3
2023-07-16,36.6942610009043,-121.623271,9.2,0.025,51,Salinas 3
2023-07-17,36.6942610009043,-121.623271,9.8,0.023,52,Salinas 3
2023-07-18,36.6942610009043,-121.623271,12.0,0.025,56,Salinas 3
2023-07-19,36.6942610009043,-121.623271,10.8,0.025,54,Salinas 3
2023-07-20,36.6942610009043,-121.623271,10.0,0.026,53,Salinas 3
2023-07-21,36.6942610009043,-121.623271,10.5,0.023,54,Salinas 3
2023-07-22,36.6942610009043,-121.623271,9.9,0.021,52,Salinas 3
2023-07-23,36.6942610009043,-121.623271,10.1,0.026,53,Salinas 3
2023-07-24,36.6942610009043,-121.623271,8.7,0.025,48,Salinas 3
2023-07-25,36.6942610009043,-121.623271,7.5,0.023,42,Salinas 3
2023-07-26,36.6942610009043,-121.623271,7.1,0.023,39,Salinas 3
2023-07-27,36.6942610009043,-121.623271,9.7,0.027,52,Salinas 3
2023-07-28,36.6942610009043,-121.623271,11.1,0.028,55,Salinas 3
2023-07-29,36.6942610009043,-121.623271,8.0,0.027,44,Salinas 3
2023-07-30,36.6942610009043,-121.623271,11.0,0.028,55,Salinas 3
2023-07-31,36.6942610009043,-121.623271,11.2,0.027,55,Salinas 3
2023-08-01,36.6942610009043,-121.623271,7.8,0.026,43,Salinas 3
2023-08-02,36.6942610009043,-121.623271,5.2,0.027,29,Salinas 3
2023-08-03,36.6942610009043,-121.623271,5.2,0.024,29,Salinas 3
2023-08-04,36.6942610009043,-121.623271,3.5,0.021,19,Salinas 3
2023-08-05,36.6942610009043,-121.623271,7.2,0.021,40,Salinas 3
2023-08-06,36.6942610009043,-121.623271,9.2,0.019,51,Salinas 3
2023-08-07,36.6942610009043,-121.623271,11.3,0.019,55,Salinas 3
2023-08-08,36.6942610009043,-121.623271,5.2,0.029,29,Salinas 3
2023-08-09,36.6942610009043,-121.623271,6.9,0.031,38,Salinas 3
2023-08-10,36.6942610009043,-121.623271,6.5,0.021,36,Salinas 3
2023-08-11,36.6942610009043,-121.623271,6.6,0.027,37,Salinas 3
2023-08-12,36.6942610009043,-121.623271,8.3,0.026,46,Salinas 3
2023-08-13,36.6942610009043,-121.623271,6.5,0.024,36,Salinas 3
2023-08-14,36.6942610009043,-121.623271,7.6,0.027,42,Salinas 3
2023-08-15,36.6942610009043,-121.623271,8.2,0.03,46,Salinas 3
2023-08-16,36.6942610009043,-121.623271,3.5,0.023,19,Salinas 3
2023-08-17,36.6942610009043,-121.623271,7.5,0.03,42,Salinas 3
2023-08-18,36.6942610009043,-121.623271,9.5,0.034,52,Salinas 3
2023-08-19,36.6942610009043,-121.623271,9.0,0.03,50,Salinas 3
2023-08-20,36.6942610009043,-121.623271,10.0,0.03,53,Salinas 3
2023-08-21,36.6942610009043,-121.623271,12.8,0.031,58,Salinas 3
2023-08-22,36.6942610009043,-121.623271,11.7,0.033,56,Salinas 3
2023-08-23,36.6942610009043,-121.623271,12.9,0.037,58,Salinas 3
2023-08-24,36.6942610009043,-121.623271,9.2,0.037,51,Salinas 3
2023-08-25,36.6942610009043,-121.623271,13.3,0.04,59,Salinas 3
2023-08-26,36.6942610009043,-121.623271,16.8,0.04,65,Salinas 3
2023-08-27,36.6942610009043,-121.623271,20.4,0.039,72,Salinas 3
2023-08-28,36.6942610009043,-121.623271,15.5,0.035,63,Salinas 3
2023-08-29,36.6942610009043,-121.623271,14.8,0.032,62,Salinas 3
2023-08-30,36.6942610009043,-121.623271,21.8,0.044,75,Salinas 3
2023-08-31,36.6942610009043,-121.623271,16.9,0.028,66,Salinas 3
2023-09-01,36.6942610009043,-121.623271,6.7,0.028,37,Salinas 3
2023-09-02,36.6942610009043,-121.623271,7.2,0.031,40,Salinas 3
2023-09-03,36.6942610009043,-121.623271,6.9,0.028,38,Salinas 3
2023-09-04,36.6942610009043,-121.623271,8.1,0.028,45,Salinas 3
2023-09-05,36.6942610009043,-121.623271,9.7,0.033,52,Salinas 3
2023-09-06,36.6942610009043,-121.623271,9.0,0.035,50,Salinas 3
2023-09-07,36.6942610009043,-121.623271,8.3,0.032,46,Salinas 3
2023-09-08,36.6942610009043,-121.623271,7.5,0.031,42,Salinas 3
2023-09-09,36.6942610009043,-121.623271,9.6,0.031,52,Salinas 3
2023-09-10,36.6942610009043,-121.623271,10.2,0.032,53,Salinas 3
2023-09-11,36.6942610009043,-121.623271,7.0,0.03,39,Salinas 3
2023-09-12,36.6942610009043,-121.623271,8.5,0.033,47,Salinas 3
2023-09-13,36.6942610009043,-121.623271,9.0,0.027,50,Salinas 3
2023-09-14,36.6942610009043,-121.623271,7.5,0.028,42,Salinas 3
2023-09-15,36.6942610009043,-121.623271,8.3,0.037,46,Salinas 3
2023-09-16,36.6942610009043,-121.623271,10.8,0.036,54,Salinas 3
2023-09-17,36.6942610009043,-121.623271,10.6,0.038,54,Salinas 3
2023-09-18,36.6942610009043,-121.623271,8.5,0.035,47,Salinas 3
2023-09-19,36.6942610009043,-121.623271,29.0,0.037,88,Salinas 3
2023-09-20,36.6942610009043,-121.623271,41.1,0.036,115,Salinas 3
2023-09-21,36.6942610009043,-121.623271,30.0,0.039,90,Salinas 3
2023-09-22,36.6942610009043,-121.623271,28.4,0.041,87,Salinas 3
2023-09-23,36.6942610009043,-121.623271,26.7,0.043,84,Salinas 3
2023-09-24,36.6942610009043,-121.623271,18.0,0.038,68,Salinas 3
2023-09-25,36.6942610009043,-121.623271,5.5,0.035,31,Salinas 3
2023-09-26,36.6942610009043,-121.623271,5.8,0.034,32,Salinas 3
2023-09-27,36.6942610009043,-121.623271,6.3,0.032,35,Salinas 3
2023-09-28,36.6942610009043,-121.623271,10.6,0.032,54,Salinas 3
2023-09-29,36.6942610009043,-121.623271,6.0,0.028,33,Salinas 3
2023-09-30,36.6942610009043,-121.623271,8.9,0.03,49,Salinas 3
2023-10-01,36.6942610009043,-121.623271,9.2,0.032,51,Salinas 3
2023-10-02,36.6942610009043,-121.623271,9.8,0.029,52,Salinas 3
2023-10-03,36.6942610009043,-121.623271,6.4,0.032,36,Salinas 3
2023-10-04,36.6942610009043,-121.623271,8.7,0.05,48,Salinas 3
2023-10-05,36.6942610009043,-121.623271,8.6,0.056,48,Salinas 3
2023-10-06,36.6942610009043,-121.623271,9.0,0.052,50,Salinas 3
2023-10-07,36.6942610009043,-121.623271,8.7,0.043,48,Salinas 3
2023-10-08,36.6942610009043,-121.623271,8.3,0.038,46,Salinas 3
2023-10-09,36.6942610009043,-121.623271,5.8,0.035,32,Salinas 3
2023-10-10,36.6942610009043,-121.623271,5.9,0.035,33,Salinas 3
2023-10-11,36.6942610009043,-121.623271,9.4,0.035,52,Salinas 3
2023-10-12,36.6942610009043,-121.623271,10.2,0.035,53,Salinas 3
2023-10-13,36.6942610009043,-121.623271,8.9,0.034,49,Salinas 3
2023-10-14,36.6942610009043,-121.623271,8.1,0.036,45,Salinas 3
2023-10-15,36.6942610009043,-121.623271,5.0,0.037,28,Salinas 3
2023-10-16,36.6942610009043,-121.623271,4.4,0.031,24,Salinas 3
2023-10-17,36.6942610009043,-121.623271,6.0,0.026,33,Salinas 3
2023-10-18,36.6942610009043,-121.623271,9.6,0.042,52,Salinas 3
2023-10-19,36.6942610009043,-121.623271,7.5,0.04,42,Salinas 3
2023-10-20,36.6942610009043,-121.623271,7.7,0.037,43,Salinas 3
2023-10-21,36.6942610009043,-121.623271,4.5,0.038,25,Salinas 3
2023-10-22,36.6942610009043,-121.623271,5.5,0.027,31,Salinas 3
2023-10-23,36.6942610009043,-121.623271,8.0,0.026,44,Salinas 3
2023-10-24,36.6942610009043,-121.623271,10.7,0.031,54,Salinas 3
2023-10-25,36.6942610009043,-121.623271,8.2,0.039,46,Salinas 3
2023-10-26,36.6942610009043,-121.623271,6.7,0.038,37,Salinas 3
2023-10-27,36.6942610009043,-121.623271,7.8,0.037,43,Salinas 3
2023-10-28,36.6942610009043,-121.623271,9.7,0.039,52,Salinas 3
2023-10-29,36.6942610009043,-121.623271,7.7,0.042,43,Salinas 3
2023-10-30,36.6942610009043,-121.623271,5.8,0.042,32,Salinas 3
2023-10-31,36.6942610009043,-121.623271,9.0,0.045,50,Salinas 3
2023-11-01,36.6942610009043,-121.623271,9.6,0.048,52,Salinas 3
2023-11-02,36.6942610009043,-121.623271,9.7,0.045,52,Salinas 3
2023-11-03,36.6942610009043,-121.623271,12.7,0.051,58,Salinas 3
2023-11-04,36.6942610009043,-121.623271,6.9,0.039,38,Salinas 3
2023-11-05,36.6942610009043,-121.623271,4.9,0.028,27,Salinas 3
2023-11-06,36.6942610009043,-121.623271,5.6,0.034,31,Salinas 3
2023-11-07,36.6942610009043,-121.623271,6.8,0.036,38,Salinas 3
2023-11-08,36.6942610009043,-121.623271,7.7,0.034,43,Salinas 3
2023-11-09,36.6942610009043,-121.623271,8.5,0.032,47,Salinas 3
2023-11-10,36.6942610009043,-121.623271,9.8,0.034,52,Salinas 3
2023-11-11,36.6942610009043,-121.623271,10.8,0.038,54,Salinas 3
2023-11-12,36.6942610009043,-121.623271,10.0,0.042,53,Salinas 3
2023-11-13,36.6942610009043,-121.623271,6.2,0.036,34,Salinas 3
2023-11-14,36.6942610009043,-121.623271,6.4,0.036,36,Salinas 3
2023-11-15,36.6942610009043,-121.623271,6.6,0.046,37,Salinas 3
2023-11-16,36.6942610009043,-121.623271,4.5,0.034,25,Salinas 3
2023-11-17,36.6942610009043,-121.623271,4.7,0.03,26,Salinas 3
2023-11-18,36.6942610009043,-121.623271,3.9,0.036,22,Salinas 3
2023-11-19,36.6942610009043,-121.623271,8.9,0.036,49,Salinas 3
2023-11-20,36.6942610009043,-121.623271,5.2,0.031,29,Salinas 3
2023-11-21,36.6942610009043,-121.623271,8.3,0.034,46,Salinas 3
2023-11-22,36.6942610009043,-121.623271,7.6,0.036,42,Salinas 3
2023-11-23,36.6942610009043,-121.623271,12.4,0.033,57,Salinas 3
2023-11-24,36.6942610009043,-121.623271,9.3,0.033,51,Salinas 3
2023-11-25,36.6942610009043,-121.623271,8.1,0.034,45,Salinas 3
2023-11-26,36.6942610009043,-121.623271,6.7,0.027,37,Salinas 3
2023-11-27,36.6942610009043,-121.623271,5.3,0.032,29,Salinas 3
2023-11-28,36.6942610009043,-121.623271,6.2,0.036,34,Salinas 3
2023-11-29,36.6942610009043,-121.623271,4.9,0.036,27,Salinas 3
2023-11-30,36.6942610009043,-121.623271,9.3,0.036,51,Salinas 3
2023-12-01,36.6942610009043,-121.623271,7.1,0.038,39,Salinas 3
2023-12-02,36.6942610009043,-121.623271,5.5,0.035,31,Salinas 3
2023-12-03,36.6942610009043,-121.623271,5.8,0.033,32,Salinas 3
2023-12-04,36.6942610009043,-121.623271,6.7,0.034,37,Salinas 3
2023-12-08,36.6942610009043,-121.623271,5.8,0.031,32,Salinas 3
2023-12-09,36.6942610009043,-121.623271,3.9,0.035,22,Salinas 3
2023-12-10,36.6942610009043,-121.623271,4.0,0.034,22,Salinas 3
2023-12-11,36.6942610009043,-121.623271,4.2,0.031,23,Salinas 3
2023-12-12,36.6942610009043,-121.623271,6.3,0.025,35,Salinas 3
2023-12-13,36.6942610009043,-121.623271,6.8,0.032,38,Salinas 3
2023-12-14,36.6942610009043,-121.623271,7.4,0.033,41,Salinas 3
2023-12-15,36.6942610009043,-121.623271,5.2,0.035,29,Salinas 3
2023-12-16,36.6942610009043,-121.623271,8.6,0.038,48,Salinas 3
2023-12-17,36.6942610009043,-121.623271,3.5,0.027,19,Salinas 3
2023-12-18,36.6942610009043,-121.623271,2.2,0.02,12,Salinas 3
2023-12-19,36.6942610009043,-121.623271,2.0,0.031,11,Salinas 3
2023-12-20,36.6942610009043,-121.623271,0.9,0.035,5,Salinas 3
2023-12-21,36.6942610009043,-121.623271,3.9,0.026,22,Salinas 3
2023-12-22,36.6942610009043,-121.623271,4.4,0.029,24,Salinas 3
2023-12-23,36.6942610009043,-121.623271,8.9,0.028,49,Salinas 3
2023-12-24,36.6942610009043,-121.623271,15.2,0.025,62,Salinas 3
2023-12-25,36.6942610009043,-121.623271,11.0,0.028,55,Salinas 3
2023-12-26,36.6942610009043,-121.623271,10.5,0.024,54,Salinas 3
2023-12-27,36.6942610009043,-121.623271,4.6,0.033,26,Salinas 3
2023-12-28,36.6942610009043,-121.623271,4.1,0.027,23,Salinas 3
2023-12-29,36.6942610009043,-121.623271,1.5,0.037,8,Salinas 3
2023-12-30,36.6942610009043,-121.623271,4.1,0.038,23,Salinas 3
2024-01-01,36.6942610009043,-121.623271,13.6,0.029,59,Salinas 3
2024-01-02,36.6942610009043,-121.623271,1.6,0.036,9,Salinas 3
2024-01-03,36.6942610009043,-121.623271,3.9,0.037,22,Salinas 3
2024-01-04,36.6942610009043,-121.623271,3.0,0.033,17,Salinas 3
2024-01-05,36.6942610009043,-121.623271,4.7,0.03,26,Salinas 3
2024-01-06,36.6942610009043,-121.623271,4.8,0.037,27,Salinas 3
2024-01-07,36.6942610009043,-121.623271,4.1,0.033,23,Salinas 3
2024-01-08,36.6942610009043,-121.623271,3.8,0.03,21,Salinas 3
2024-01-09,36.6942610009043,-121.623271,2.8,0.029,16,Salinas 3
2024-01-10,36.6942610009043,-121.623271,3.9,0.037,22,Salinas 3
2024-01-11,36.6942610009043,-121.623271,4.3,0.034,24,Salinas 3
2024-01-12,36.6942610009043,-121.623271,3.4,0.032,19,Salinas 3
2024-01-13,36.6942610009043,-121.623271,4.3,0.033,24,Salinas 3
2024-01-14,36.6942610009043,-121.623271,4.1,0.031,23,Salinas 3
2024-01-15,36.6942610009043,-121.623271,5.6,0.02,31,Salinas 3
2024-01-16,36.6942610009043,-121.623271,4.0,0.025,22,Salinas 3
2024-01-17,36.6942610009043,-121.623271,3.1,0.032,17,Salinas 3
2024-01-18,36.6942610009043,-121.623271,3.0,0.023,17,Salinas 3
2024-01-19,36.6942610009043,-121.623271,3.3,0.027,18,Salinas 3
2024-01-20,36.6942610009043,-121.623271,2.1,0.031,12,Salinas 3
2024-01-21,36.6942610009043,-121.623271,1.4,0.033,8,Salinas 3
2024-01-22,36.6942610009043,-121.623271,1.9,0.036,11,Salinas 3
2024-01-23,36.6942610009043,-121.623271,3.7,0.037,21,Salinas 3
2024-01-24,36.6942610009043,-121.623271,2.9,0.027,16,Salinas 3
2024-01-25,36.6942610009043,-121.623271,6.2,0.038,34,Salinas 3
2024-01-26,36.6942610009043,-121.623271,4.7,0.028,26,Salinas 3
2024-01-27,36.6942610009043,-121.623271,4.3,0.027,24,Salinas 3
2024-01-28,36.6942610009043,-121.623271,4.1,0.03,23,Salinas 3
2024-01-29,36.6942610009043,-121.623271,3.0,0.035,17,Salinas 3
2024-01-30,36.6942610009043,-121.623271,3.6,0.033,20,Salinas 3
2024-01-31,36.6942610009043,-121.623271,2.6,0.037,14,Salinas 3
2024-02-01,36.6942610009043,-121.623271,4.0,0.04,22,Salinas 3
2024-02-02,36.6942610009043,-121.623271,2.5,0.041,14,Salinas 3
2024-02-03,36.6942610009043,-121.623271,2.0,0.038,11,Salinas 3
2024-02-04,36.6942610009043,-121.623271,3.7,0.038,21,Salinas 3
2024-02-05,36.6942610009043,-121.623271,1.1,0.037,6,Salinas 3
2024-02-06,36.6942610009043,-121.623271,2.0,0.036,11,Salinas 3
2024-02-07,36.6942610009043,-121.623271,3.2,0.04,18,Salinas 3
2024-02-08,36.6942610009043,-121.623271,2.2,0.04,12,Salinas 3
2024-02-09,36.6942610009043,-121.623271,3.7,0.035,21,Salinas 3
2024-02-10,36.6942610009043,-121.623271,4.2,0.036,23,Salinas 3
2024-02-11,36.6942610009043,-121.623271,3.7,0.035,21,Salinas 3
2024-02-12,36.6942610009043,-121.623271,5.4,0.035,30,Salinas 3
2024-02-13,36.6942610009043,-121.623271,4.0,0.038,22,Salinas 3
2024-02-14,36.6942610009043,-121.623271,1.2,0.035,7,Salinas 3
2024-02-15,36.6942610009043,-121.623271,3.4,0.041,19,Salinas 3
2024-02-16,36.6942610009043,-121.623271,5.8,0.034,32,Salinas 3
2024-02-17,36.6942610009043,-121.623271,2.8,0.033,16,Salinas 3
2024-02-18,36.6942610009043,-121.623271,1.1,0.039,6,Salinas 3
2024-02-19,36.6942610009043,-121.623271,2.8,0.041,16,Salinas 3
2024-02-20,36.6942610009043,-121.623271,4.0,0.035,22,Salinas 3
2024-02-21,36.6942610009043,-121.623271,2.9,0.042,16,Salinas 3
2024-02-22,36.6942610009043,-121.623271,2.3,0.036,13,Salinas 3
2024-02-23,36.6942610009043,-121.623271,3.0,0.033,17,Salinas 3
2024-02-24,36.6942610009043,-121.623271,4.6,0.039,26,Salinas 3
2024-02-25,36.6942610009043,-121.623271,5.7,0.041,32,Salinas 3
2024-02-26,36.6942610009043,-121.623271,2.2,0.038,12,Salinas 3
2024-02-27,36.6942610009043,-121.623271,5.6,0.038,31,Salinas 3
2024-02-28,36.6942610009043,-121.623271,3.8,0.036,21,Salinas 3
2024-02-29,36.6942610009043,-121.623271,0.7,0.036,4,Salinas 3
2024-03-01,36.6942610009043,-121.623271,0.5,0.041,3,Salinas 3
2024-03-02,36.6942610009043,-121.623271,2.8,0.041,16,Salinas 3
2024-03-03,36.6942610009043,-121.623271,2.6,0.042,14,Salinas 3
2024-03-04,36.6942610009043,-121.623271,1.3,0.043,7,Salinas 3
2024-03-05,36.6942610009043,-121.623271,0.8,0.032,4,Salinas 3
2024-03-06,36.6942610009043,-121.623271,1.1,0.032,6,Salinas 3
2024-03-07,36.6942610009043,-121.623271,4.7,0.034,26,Salinas 3
2024-03-08,36.6942610009043,-121.623271,3.6,0.036,20,Salinas 3
2024-03-09,36.6942610009043,-121.623271,2.6,0.04,14,Salinas 3
2024-03-10,36.6942610009043,-121.623271,2.1,0.042,12,Salinas 3
2024-03-11,36.6942610009043,-121.623271,3.9,0.042,22,Salinas 3
2024-03-12,36.6942610009043,-121.623271,4.9,0.035,27,Salinas 3
2024-03-13,36.6942610009043,-121.623271,6.5,0.038,36,Salinas 3
2024-03-14,36.6942610009043,-121.623271,3.4,0.044,19,Salinas 3
2024-03-15,36.6942610009043,-121.623271,3.9,0.041,22,Salinas 3
2024-03-16,36.6942610009043,-121.623271,3.9,0.039,22,Salinas 3
2024-03-17,36.6942610009043,-121.623271,4.2,0.039,23,Salinas 3
2024-03-18,36.6942610009043,-121.623271,5.2,0.039,29,Salinas 3
2024-03-19,36.6942610009043,-121.623271,6.8,0.04,38,Salinas 3
2024-03-20,36.6942610009043,-121.623271,6.0,0.043,33,Salinas 3
2024-03-21,36.6942610009043,-121.623271,2.8,0.037,16,Salinas 3
2024-03-22,36.6942610009043,-121.623271,2.1,0.038,12,Salinas 3
2024-03-23,36.6942610009043,-121.623271,2.5,0.044,14,Salinas 3
2024-03-24,36.6942610009043,-121.623271,3.9,0.045,22,Salinas 3
2024-03-25,36.6942610009043,-121.623271,11.2,0.045,55,Salinas 3
2024-03-26,36.6942610009043,-121.623271,3.9,0.045,22,Salinas 3
2024-03-27,36.6942610009043,-121.623271,2.2,0.037,12,Salinas 3
2024-03-28,36.6942610009043,-121.623271,4.5,0.044,25,Salinas 3
2024-03-29,36.6942610009043,-121.623271,2.5,0.04,14,Salinas 3
2024-03-30,36.6942610009043,-121.623271,2.3,0.042,13,Salinas 3
2024-03-31,36.6942610009043,-121.623271,0.1,0.041,1,Salinas 3
2024-04-01,36.6942610009043,-121.623271,7.1,0.042,39,Salinas 3
2024-04-02,36.6942610009043,-121.623271,6.2,0.042,34,Salinas 3
2024-04-03,36.6942610009043,-121.623271,3.7,0.044,21,Salinas 3
2024-04-04,36.6942610009043,-121.623271,3.0,0.047,17,Salinas 3
2024-04-05,36.6942610009043,-121.623271,3.7,0.044,21,Salinas 3
2024-04-06,36.6942610009043,-121.623271,4.6,0.044,26,Salinas 3
2024-04-07,36.6942610009043,-121.623271,3.9,0.049,22,Salinas 3
2024-04-08,36.6942610009043,-121.623271,6.4,0.042,36,Salinas 3
2024-04-09,36.6942610009043,-121.623271,6.4,0.039,36,Salinas 3
2024-04-10,36.6942610009043,-121.623271,8.3,0.039,46,Salinas 3
2024-04-11,36.6942610009043,-121.623271,8.0,0.04,44,Salinas 3
2024-04-12,36.6942610009043,-121.623271,5.8,0.047,32,Salinas 3
2024-04-13,36.6942610009043,-121.623271,1.4,0.058,8,Salinas 3
2024-04-14,36.6942610009043,-121.623271,1.2,0.053,7,Salinas 3
2024-04-15,36.6942610009043,-121.623271,3.2,0.045,18,Salinas 3
2024-04-16,36.6942610009043,-121.623271,4.8,0.043,27,Salinas 3
2024-04-17,36.6942610009043,-121.623271,8.3,0.041,46,Salinas 3
2024-04-18,36.6942610009043,-121.623271,10.1,0.041,53,Salinas 3
2024-04-19,36.6942610009043,-121.623271,8.0,0.045,44,Salinas 3
2024-04-20,36.6942610009043,-121.623271,7.2,0.044,40,Salinas 3
2024-04-21,36.6942610009043,-121.623271,8.3,0.04,46,Salinas 3
2024-04-22,36.6942610009043,-121.623271,8.0,0.042,44,Salinas 3
2024-04-23,36.6942610009043,-121.623271,4.3,0.044,24,Salinas 3
2024-04-24,36.6942610009043,-121.623271,5.6,0.042,31,Salinas 3
2024-04-25,36.6942610009043,-121.623271,2.8,0.039,16,Salinas 3
2024-04-26,36.6942610009043,-121.623271,3.0,0.035,17,Salinas 3
2024-04-27,36.6942610009043,-121.623271,3.9,0.039,22,Salinas 3
2024-04-28,36.6942610009043,-121.623271,3.9,0.037,22,Salinas 3
2024-04-29,36.6942610009043,-121.623271,7.4,0.046,41,Salinas 3
2024-04-30,36.6942610009043,-121.623271,9.9,0.042,52,Salinas 3
2024-05-01,36.6942610009043,-121.623271,8.9,0.041,49,Salinas 3
2024-05-02,36.6942610009043,-121.623271,8.9,0.03,49,Salinas 3
2024-05-03,36.6942610009043,-121.623271,4.7,0.037,26,Salinas 3
2024-05-04,36.6942610009043,-121.623271,2.7,0.052,15,Salinas 3
2024-05-05,36.6942610009043,-121.623271,4.0,0.043,22,Salinas 3
2024-05-06,36.6942610009043,-121.623271,3.8,0.043,21,Salinas 3
2024-05-07,36.6942610009043,-121.623271,6.1,0.045,34,Salinas 3
2024-05-08,36.6942610009043,-121.623271,9.7,0.039,52,Salinas 3
2024-05-09,36.6942610009043,-121.623271,14.4,0.049,61,Salinas 3
2024-05-10,36.6942610009043,-121.623271,17.5,0.045,67,Salinas 3
2024-05-11,36.6942610009043,-121.623271,8.6,0.037,48,Salinas 3
2024-05-12,36.6942610009043,-121.623271,6.5,0.035,36,Salinas 3
2024-05-13,36.6942610009043,-121.623271,9.8,0.041,52,Salinas 3
2024-05-14,36.6942610009043,-121.623271,6.1,0.036,34,Salinas 3
2024-05-15,36.6942610009043,-121.623271,4.6,0.038,26,Salinas 3
2024-05-16,36.6942610009043,-121.623271,3.3,0.039,18,Salinas 3
2024-05-17,36.6942610009043,-121.623271,2.5,0.032,14,Salinas 3
2024-05-18,36.6942610009043,-121.623271,4.2,0.037,23,Salinas 3
2024-05-19,36.6942610009043,-121.623271,10.6,0.043,54,Salinas 3
2024-05-20,36.6942610009043,-121.623271,12.5,0.041,57,Salinas 3
2024-05-21,36.6942610009043,-121.623271,14.3,0.039,61,Salinas 3
2024-05-22,36.6942610009043,-121.623271,9.9,0.042,52,Salinas 3
2024-05-23,36.6942610009043,-121.623271,14.6,0.039,61,Salinas 3
2024-05-24,36.6942610009043,-121.623271,5.5,0.037,31,Salinas 3
2024-05-25,36.6942610009043,-121.623271,3.7,0.041,21,Salinas 3
2024-05-26,36.6942610009043,-121.623271,8.0,0.039,44,Salinas 3
2024-05-27,36.6942610009043,-121.623271,5.5,0.036,31,Salinas 3
2024-05-28,36.6942610009043,-121.623271,5.9,0.04,33,Salinas 3
2024-05-29,36.6942610009043,-121.623271,11.5,0.042,55,Salinas 3
2024-05-30,36.6942610009043,-121.623271,14.1,0.04,60,Salinas 3
2024-06-01,36.6942610009043,-121.623271,10.3,0.034,53,Salinas 3
2024-06-02,36.6942610009043,-121.623271,2.5,0.027,14,Salinas 3
2024-06-03,36.6942610009043,-121.623271,3.8,0.024,21,Salinas 3
2024-06-04,36.6942610009043,-121.623271,10.8,0.033,54,Salinas 3
2024-06-06,36.6942610009043,-121.623271,16.8,0.036,65,Salinas 3
2024-06-07,36.6942610009043,-121.623271,9.5,0.036,52,Salinas 3
2024-06-08,36.6942610009043,-121.623271,9.1,0.037,51,Salinas 3
2024-06-09,36.6942610009043,-121.623271,8.5,0.038,47,Salinas 3
2024-06-10,36.6942610009043,-121.623271,5.2,0.032,29,Salinas 3
2024-06-11,36.6942610009043,-121.623271,10.6,0.038,54,Salinas 3
2024-06-12,36.6942610009043,-121.623271,11.0,0.039,55,Salinas 3
2024-06-13,36.6942610009043,-121.623271,7.9,0.035,44,Salinas 3
2024-06-14,36.6942610009043,-121.623271,11.6,0.034,56,Salinas 3
2024-06-15,36.6942610009043,-121.623271,9.8,0.034,52,Salinas 3
2024-06-16,36.6942610009043,-121.623271,12.0,0.034,56,Salinas 3
2024-06-17,36.6942610009043,-121.623271,8.5,0.036,47,Salinas 3
2024-06-18,36.6942610009043,-121.623271,9.8,0.032,52,Salinas 3
2024-06-19,36.6942610009043,-121.623271,7.4,0.031,41,Salinas 3
2024-06-20,36.6942610009043,-121.623271,6.6,0.032,37,Salinas 3
2024-06-21,36.6942610009043,-121.623271,5.6,0.03,31,Salinas 3
2024-06-22,36.6942610009043,-121.623271,9.7,0.029,52,Salinas 3
2024-06-23,36.6942610009043,-121.623271,7.7,0.024,43,Salinas 3
